time,open,high,low,close,tick_volume,spread,real_volume
2025-08-04 15:28:00,1.15635,1.1565400000000001,1.15635,1.15649,67,9,0
2025-08-04 15:29:00,1.15648,1.15668,1.15648,1.15652,45,9,0
2025-08-04 15:30:00,1.15655,1.15679,1.15644,1.15644,81,9,0
2025-08-04 15:31:00,1.15643,1.15646,1.15622,1.15626,67,9,0
2025-08-04 15:32:00,1.15624,1.15661,1.15617,1.15661,70,9,0
2025-08-04 15:33:00,1.1566,1.15684,1.1565400000000001,1.15684,69,9,0
2025-08-04 15:34:00,1.1568100000000001,1.1569,1.15667,1.1567,62,9,0
2025-08-04 15:35:00,1.15671,1.15697,1.15662,1.15686,81,9,0
2025-08-04 15:36:00,1.15683,1.1569,1.15671,1.15682,53,9,0
2025-08-04 15:37:00,1.15683,1.15721,1.15669,1.15716,89,9,0
2025-08-04 15:38:00,1.15716,1.15731,1.15708,1.15723,80,9,0
2025-08-04 15:39:00,1.15724,1.15733,1.15719,1.1573,52,9,0
2025-08-04 15:40:00,1.15731,1.15753,1.15731,1.15732,69,9,0
2025-08-04 15:41:00,1.15733,1.1574,1.15719,1.1574,52,9,0
2025-08-04 15:42:00,1.15741,1.15741,1.15689,1.15689,69,9,0
2025-08-04 15:43:00,1.1569099999999999,1.15702,1.15689,1.15701,49,9,0
2025-08-04 15:44:00,1.15702,1.15717,1.15686,1.15717,82,9,0
2025-08-04 15:45:00,1.15717,1.15726,1.15707,1.15725,46,9,0
2025-08-04 15:46:00,1.15725,1.15726,1.15701,1.1571,56,9,0
2025-08-04 15:47:00,1.15708,1.15719,1.15694,1.15719,82,9,0
2025-08-04 15:48:00,1.15721,1.15733,1.15713,1.15714,66,9,0
2025-08-04 15:49:00,1.1571500000000001,1.15736,1.15703,1.15736,48,9,0
2025-08-04 15:50:00,1.15736,1.15763,1.15733,1.15756,62,9,0
2025-08-04 15:51:00,1.15755,1.1576,1.1572,1.15725,70,9,0
2025-08-04 15:52:00,1.15725,1.15727,1.15698,1.15699,33,9,0
2025-08-04 15:53:00,1.15699,1.15699,1.15685,1.15693,35,9,0
2025-08-04 15:54:00,1.15692,1.15698,1.15664,1.15673,77,9,0
2025-08-04 15:55:00,1.1567,1.15673,1.1565400000000001,1.15656,42,9,0
2025-08-04 15:56:00,1.15658,1.15694,1.1565400000000001,1.15688,83,9,0
2025-08-04 15:57:00,1.15689,1.15693,1.15669,1.15682,76,9,0
2025-08-04 15:58:00,1.1568,1.1569,1.15671,1.1568100000000001,73,9,0
2025-08-04 15:59:00,1.15684,1.15693,1.15666,1.15667,52,9,0
2025-08-04 16:00:00,1.1567,1.15698,1.15666,1.1568,63,9,0
2025-08-04 16:01:00,1.15682,1.15694,1.15672,1.1568100000000001,69,9,0
2025-08-04 16:02:00,1.15682,1.15682,1.1562999999999999,1.15652,71,9,0
2025-08-04 16:03:00,1.15651,1.15668,1.15645,1.15668,63,9,0
2025-08-04 16:04:00,1.15667,1.15667,1.15645,1.15646,32,9,0
2025-08-04 16:05:00,1.15644,1.15644,1.15625,1.15628,48,9,0
2025-08-04 16:06:00,1.1562999999999999,1.15639,1.15615,1.15619,46,9,0
2025-08-04 16:07:00,1.15617,1.15628,1.15611,1.15626,39,9,0
2025-08-04 16:08:00,1.15625,1.15634,1.15607,1.15634,51,9,0
2025-08-04 16:09:00,1.15633,1.15633,1.15617,1.15617,26,9,0
2025-08-04 16:10:00,1.15617,1.15623,1.15608,1.15623,42,9,0
2025-08-04 16:11:00,1.15624,1.15643,1.15621,1.15642,36,9,0
2025-08-04 16:12:00,1.15642,1.15651,1.15634,1.15641,44,9,0
2025-08-04 16:13:00,1.15643,1.15665,1.15632,1.15665,48,9,0
2025-08-04 16:14:00,1.15664,1.15666,1.15636,1.15638,44,9,0
2025-08-04 16:15:00,1.15638,1.1564,1.15613,1.15617,49,9,0
2025-08-04 16:16:00,1.15617,1.1562000000000001,1.15611,1.15612,40,9,0
2025-08-04 16:17:00,1.15611,1.15612,1.1559300000000001,1.15597,40,9,0
2025-08-04 16:18:00,1.15597,1.15598,1.15584,1.15587,57,9,0
2025-08-04 16:19:00,1.15588,1.1559599999999999,1.1558,1.15585,45,9,0
2025-08-04 16:20:00,1.15584,1.15592,1.15565,1.15572,39,9,0
2025-08-04 16:21:00,1.15572,1.15583,1.15567,1.1558,45,9,0
2025-08-04 16:22:00,1.1558,1.15597,1.1558,1.15592,31,9,0
2025-08-04 16:23:00,1.15592,1.15603,1.15585,1.15594,46,9,0
2025-08-04 16:24:00,1.15594,1.15595,1.15586,1.1559,37,9,0
2025-08-04 16:25:00,1.1559,1.15611,1.15586,1.1561,59,9,0
2025-08-04 16:26:00,1.15608,1.1564,1.15607,1.15629,43,9,0
2025-08-04 16:27:00,1.15628,1.15632,1.1562000000000001,1.15632,34,9,0
2025-08-04 16:28:00,1.15632,1.15644,1.15626,1.15644,39,9,0
2025-08-04 16:29:00,1.15643,1.1565400000000001,1.15639,1.15644,56,9,0
2025-08-04 16:30:00,1.15644,1.15646,1.15619,1.15626,47,9,0
2025-08-04 16:31:00,1.15627,1.1562999999999999,1.15604,1.1561,34,9,0
2025-08-04 16:32:00,1.1561,1.1562000000000001,1.15607,1.1562000000000001,34,9,0
2025-08-04 16:33:00,1.15621,1.15646,1.15615,1.1564,42,9,0
2025-08-04 16:34:00,1.15638,1.15658,1.15638,1.1565400000000001,35,9,0
2025-08-04 16:35:00,1.1565400000000001,1.15674,1.1565400000000001,1.15663,56,9,0
2025-08-04 16:36:00,1.15663,1.15677,1.15663,1.15669,43,9,0
2025-08-04 16:37:00,1.15669,1.15669,1.15652,1.15653,43,9,0
2025-08-04 16:38:00,1.15652,1.15669,1.15651,1.15664,35,9,0
2025-08-04 16:39:00,1.15662,1.15672,1.15656,1.15658,36,9,0
2025-08-04 16:40:00,1.15658,1.15662,1.15641,1.15644,34,9,0
2025-08-04 16:41:00,1.15645,1.1565400000000001,1.15642,1.15653,37,9,0
2025-08-04 16:42:00,1.15653,1.15659,1.15637,1.15659,43,9,0
2025-08-04 16:43:00,1.15659,1.15676,1.15656,1.15672,59,9,0
2025-08-04 16:44:00,1.1567,1.15688,1.15668,1.15672,56,9,0
2025-08-04 16:45:00,1.15672,1.15678,1.15658,1.1567,40,9,0
2025-08-04 16:46:00,1.1567,1.15684,1.15666,1.15678,40,9,0
2025-08-04 16:47:00,1.15677,1.15692,1.15677,1.15684,28,9,0
2025-08-04 16:48:00,1.15684,1.15719,1.15684,1.15712,63,9,0
2025-08-04 16:49:00,1.15712,1.15719,1.15704,1.1571500000000001,35,9,0
2025-08-04 16:50:00,1.15716,1.15737,1.15713,1.15731,51,9,0
2025-08-04 16:51:00,1.1573,1.15741,1.15729,1.15736,30,9,0
2025-08-04 16:52:00,1.15735,1.15736,1.15723,1.15723,26,9,0
2025-08-04 16:53:00,1.15726,1.15735,1.15723,1.15732,33,9,0
2025-08-04 16:54:00,1.15733,1.1574,1.15728,1.15738,28,9,0
2025-08-04 16:55:00,1.15738,1.15748,1.15713,1.1571500000000001,57,9,0
2025-08-04 16:56:00,1.1571500000000001,1.1574,1.1571500000000001,1.15731,38,9,0
2025-08-04 16:57:00,1.1573,1.1573,1.15704,1.15721,47,9,0
2025-08-04 16:58:00,1.15721,1.15722,1.15706,1.1571,41,9,0
2025-08-04 16:59:00,1.1571,1.15722,1.15702,1.15717,44,9,0
2025-08-04 17:00:00,1.1571500000000001,1.15727,1.15695,1.157,51,9,0
2025-08-04 17:01:00,1.157,1.15714,1.1569,1.1571,50,9,0
2025-08-04 17:02:00,1.15712,1.15717,1.15685,1.15697,45,9,0
2025-08-04 17:03:00,1.15698,1.15702,1.15695,1.15696,17,9,0
2025-08-04 17:04:00,1.15697,1.15709,1.15695,1.15699,43,9,0
2025-08-04 17:05:00,1.15697,1.15701,1.15679,1.1569,43,9,0
2025-08-04 17:06:00,1.1569,1.157,1.15683,1.15698,32,9,0
2025-08-04 17:07:00,1.15698,1.15706,1.1569,1.15693,37,9,0
2025-08-04 17:08:00,1.15693,1.15696,1.15672,1.15678,63,9,0
2025-08-04 17:09:00,1.15679,1.1568,1.15663,1.15665,55,9,0
2025-08-04 17:10:00,1.15665,1.15665,1.15648,1.15658,38,9,0
2025-08-04 17:11:00,1.15659,1.15678,1.15658,1.15678,34,9,0
2025-08-04 17:12:00,1.15678,1.15678,1.15665,1.15665,24,9,0
2025-08-04 17:13:00,1.15665,1.15674,1.15659,1.15659,36,9,0
2025-08-04 17:14:00,1.15661,1.15682,1.15661,1.15682,28,9,0
2025-08-04 17:15:00,1.15683,1.15689,1.1568,1.15682,22,9,0
2025-08-04 17:16:00,1.15683,1.1569,1.15676,1.15689,40,9,0
2025-08-04 17:17:00,1.15689,1.15708,1.15682,1.15706,42,9,0
2025-08-04 17:18:00,1.15706,1.15707,1.15695,1.15705,36,9,0
2025-08-04 17:19:00,1.15704,1.15727,1.15702,1.15727,31,9,0
2025-08-04 17:20:00,1.15726,1.15734,1.15713,1.1571799999999999,45,9,0
2025-08-04 17:21:00,1.15719,1.15721,1.15714,1.1572,23,9,0
2025-08-04 17:22:00,1.1572,1.15731,1.15714,1.1571500000000001,33,9,0
2025-08-04 17:23:00,1.1571500000000001,1.15719,1.15711,1.1571500000000001,21,9,0
2025-08-04 17:24:00,1.15714,1.15716,1.15703,1.15716,28,9,0
2025-08-04 17:25:00,1.1571500000000001,1.1572,1.1571,1.15719,31,9,0
2025-08-04 17:26:00,1.1571799999999999,1.15732,1.1571799999999999,1.15726,28,9,0
2025-08-04 17:27:00,1.15727,1.15727,1.15695,1.15695,42,9,0
2025-08-04 17:28:00,1.15695,1.15696,1.15685,1.15686,25,9,0
2025-08-04 17:29:00,1.15688,1.1569099999999999,1.15684,1.15685,24,9,0
2025-08-04 17:30:00,1.15685,1.15714,1.15684,1.15709,42,9,0
2025-08-04 17:31:00,1.15709,1.1571,1.15694,1.157,28,9,0
2025-08-04 17:32:00,1.157,1.15701,1.1569099999999999,1.1569099999999999,31,9,0
2025-08-04 17:33:00,1.1569099999999999,1.1569099999999999,1.15675,1.15675,18,9,0
2025-08-04 17:34:00,1.15676,1.15676,1.15655,1.15664,37,9,0
2025-08-04 17:35:00,1.15665,1.15688,1.15665,1.15687,34,9,0
2025-08-04 17:36:00,1.15687,1.1569099999999999,1.15669,1.15671,41,9,0
2025-08-04 17:37:00,1.15671,1.15682,1.15651,1.15652,41,9,0
2025-08-04 17:38:00,1.1565,1.15656,1.15643,1.15649,40,9,0
2025-08-04 17:39:00,1.15652,1.1565400000000001,1.15647,1.15651,20,9,0
2025-08-04 17:40:00,1.15653,1.15661,1.15651,1.1565699999999999,27,9,0
2025-08-04 17:41:00,1.1565699999999999,1.15662,1.15645,1.15645,28,9,0
2025-08-04 17:42:00,1.15647,1.15648,1.1564,1.15641,21,9,0
2025-08-04 17:43:00,1.15641,1.15659,1.1564,1.1565699999999999,24,9,0
2025-08-04 17:44:00,1.15656,1.15658,1.15642,1.15646,22,9,0
2025-08-04 17:45:00,1.15646,1.15651,1.1564,1.15645,26,9,0
2025-08-04 17:46:00,1.15645,1.15653,1.15639,1.15652,23,9,0
2025-08-04 17:47:00,1.15652,1.15724,1.15652,1.15724,165,9,0
2025-08-04 17:48:00,1.15725,1.15731,1.15695,1.15702,56,9,0
2025-08-04 17:49:00,1.15703,1.15703,1.1569,1.15694,32,9,0
2025-08-04 17:50:00,1.15694,1.15699,1.15686,1.15696,38,9,0
2025-08-04 17:51:00,1.15696,1.1571799999999999,1.15696,1.15701,42,9,0
2025-08-04 17:52:00,1.15701,1.15717,1.15699,1.1571,44,9,0
2025-08-04 17:53:00,1.15709,1.1571,1.15702,1.15708,23,9,0
2025-08-04 17:54:00,1.15708,1.1571500000000001,1.157,1.15709,27,9,0
2025-08-04 17:55:00,1.15709,1.15732,1.15709,1.15732,40,9,0
2025-08-04 17:56:00,1.15731,1.15737,1.15714,1.15716,37,9,0
2025-08-04 17:57:00,1.1571500000000001,1.15726,1.15712,1.15722,35,9,0
2025-08-04 17:58:00,1.15722,1.1573,1.15712,1.15724,52,9,0
2025-08-04 17:59:00,1.15724,1.1573,1.15719,1.15727,38,9,0
2025-08-04 18:00:00,1.15727,1.15736,1.15713,1.15721,48,9,0
2025-08-04 18:01:00,1.15721,1.15746,1.1572,1.15744,53,9,0
2025-08-04 18:02:00,1.15746,1.15746,1.15729,1.15746,42,9,0
2025-08-04 18:03:00,1.15747,1.15749,1.1574,1.15744,27,9,0
2025-08-04 18:04:00,1.15744,1.15744,1.1572,1.15729,34,9,0
2025-08-04 18:05:00,1.1573,1.15748,1.15729,1.15748,29,9,0
2025-08-04 18:06:00,1.15747,1.15749,1.15733,1.15733,33,9,0
2025-08-04 18:07:00,1.15734,1.15744,1.15734,1.15743,29,9,0
2025-08-04 18:08:00,1.15743,1.15743,1.15724,1.15731,32,9,0
2025-08-04 18:09:00,1.15731,1.15741,1.15725,1.15739,37,9,0
2025-08-04 18:10:00,1.15739,1.15754,1.15735,1.15743,39,9,0
2025-08-04 18:11:00,1.15746,1.15749,1.15734,1.15741,35,9,0
